PRICE,NUM_BD,BTH_STAT,AR_LIV,AR_PL,NUM_FLR,NEAR_RIV,OUTLOOK,CONDITION,AR_RFTP,AR_BASE,YR_PAST,IS_RENOVATED,LAT,LONG,AVG_AR_LIV_NEAR,AVG_AR_PL_NEAR,SUMMER_HIGH,WINTER_LOW,PRECIPITATION,VIOLENT_CRIME,PROPERTY_CRIME
556000,3,<2,1640,7437,1,0,0,3,1090,550,72,0,47.5324,-122.38,1640,7436,76,37,41.3,32.3,76.9
900000,4,2=<ROOMS<=4,1980,7200,2,0,3,3,1700,280,110,0,47.6318,-122.369,2490,4200,76,37,41.3,32.3,76.9
400000,3,<2,900,4084,1.5,0,0,3,900,0,110,0,47.684,-122.393,1280,4080,76,37,41.3,32.3,76.9
724950,4,<2,1960,4340,1,0,0,5,980,980,108,0,47.6847,-122.37,1630,4360,76,37,41.3,32.3,76.9
1356920,4,2=<ROOMS<=4,4270,5800,2,0,3,5,3170,1100,83,0,47.6474,-122.411,3100,5800,76,37,41.3,32.3,76.9
580000,6,<2,2180,4000,1.5,0,0,4,1380,800,94,0,47.6643,-122.29,1720,4000,76,37,41.3,32.3,76.9
619790,3,<2,1040,5097,1,0,0,4,800,240,76,0,47.6385,-122.401,1630,5097,76,37,41.3,32.3,76.9
373000,3,2=<ROOMS<=4,1400,2445,1,0,0,3,840,560,18,0,47.5926,-122.299,1400,3200,76,37,41.3,32.3,76.9
575000,3,2=<ROOMS<=4,2400,5000,1.5,0,0,4,1440,960,94,0,47.6897,-122.393,1630,5000,76,37,41.3,32.3,76.9
794154,4,2=<ROOMS<=4,2210,8556,1,0,1,4,1210,1000,66,0,47.6498,-122.396,2190,7975,76,37,41.3,32.3,76.9
375000,2,<2,900,5413,1,0,0,3,900,0,73,0,47.7047,-122.307,1280,6380,76,37,41.3,32.3,76.9
555000,2,2=<ROOMS<=4,1160,954,2,0,0,3,960,200,6,0,47.6647,-122.284,1160,1327,76,37,41.3,32.3,76.9
312500,2,<2,1070,1200,2,0,0,3,1070,0,21,0,47.697,-122.347,1070,1200,76,37,41.3,32.3,76.9
450000,2,<2,950,4560,1.5,0,0,3,950,0,95,0,47.6288,-122.3,2040,4560,76,37,41.3,32.3,76.9
235000,3,<2,1590,13000,1.5,0,0,3,1590,0,76,0,47.4789,-122.346,1460,8400,76,37,41.3,32.3,76.9
400000,3,<2,1100,5100,2,0,0,4,1100,0,120,0,47.679,-122.386,1540,5100,76,37,41.3,32.3,76.9
515000,3,<2,1660,5100,1,0,0,4,1210,450,66,0,47.5345,-122.383,1440,5100,76,37,41.3,32.3,76.9
663000,3,2=<ROOMS<=4,1480,3876,1,0,0,5,860,620,92,0,47.6808,-122.382,1660,3774,76,37,41.3,32.3,76.9
279900,3,2=<ROOMS<=4,2240,5000,2,0,0,3,1540,700,31,0,47.4114,-122.334,1800,7500,76,37,41.3,32.3,76.9
500000,3,2=<ROOMS<=4,1480,1171,3,0,0,3,1480,0,14,0,47.62,-122.3,1480,1231,76,37,41.3,32.3,76.9
812000,3,2=<ROOMS<=4,2040,4559,2,0,0,3,2040,0,22,0,47.6156,-122.295,1500,4500,76,37,41.3,32.3,76.9
338000,3,2=<ROOMS<=4,2440,23512,1,0,0,3,1640,800,87,0,47.4594,-122.326,1630,19613,76,37,41.3,32.3,76.9
451000,2,<2,900,6000,1,0,0,3,900,0,76,1,47.6855,-122.289,1460,4800,76,37,41.3,32.3,76.9
850000,5,2=<ROOMS<=4,3900,5250,1.5,0,1,5,2620,1280,89,0,47.5577,-122.389,1950,5700,76,37,41.3,32.3,76.9
235000,3,<2,1240,18000,1,0,0,2,1240,0,77,0,47.3514,-122.315,1240,18000,76,37,41.3,32.3,76.9
1150000,3,<2,1760,6788,2,1,4,3,1760,0,80,1,47.7336,-122.284,1630,7588,76,37,41.3,32.3,76.9
1059500,5,2=<ROOMS<=4,3230,3825,2,0,0,3,2480,750,6,0,47.6785,-122.392,1480,5100,76,37,41.3,32.3,76.9
504200,2,<2,1200,1687,3,0,0,3,1200,0,12,0,47.6491,-122.334,1240,1296,76,37,41.3,32.3,76.9
580000,3,2=<ROOMS<=4,1480,1026,3,0,0,3,1480,0,6,0,47.6536,-122.354,1570,1283,76,37,41.3,32.3,76.9
921800,4,2=<ROOMS<=4,2950,7024,2,0,0,3,2950,0,8,0,47.6651,-122.403,2950,6339,76,37,41.3,32.3,76.9
529500,3,2=<ROOMS<=4,1410,905,3,0,0,3,1410,0,6,0,47.5818,-122.402,1510,1352,76,37,41.3,32.3,76.9
535000,3,2=<ROOMS<=4,1430,1276,3,0,0,3,1430,0,13,0,47.6712,-122.38,1430,1243,76,37,41.3,32.3,76.9
290000,2,<2,1020,1275,3,0,0,3,1020,0,12,0,47.7003,-122.346,980,1415,76,37,41.3,32.3,76.9
405000,3,2=<ROOMS<=4,1060,651,3,0,0,3,1060,0,13,0,47.6828,-122.345,1440,1501,76,37,41.3,32.3,76.9
275000,4,2=<ROOMS<=4,1830,3868,2,0,0,3,1830,0,13,0,47.5186,-122.276,2330,3868,76,37,41.3,32.3,76.9
320000,3,2=<ROOMS<=4,998,844,2,0,0,3,798,200,13,0,47.6983,-122.367,998,1110,76,37,41.3,32.3,76.9
1450000,4,2=<ROOMS<=4,2860,2199,3,0,0,3,2860,0,7,0,47.6262,-122.323,1990,1378,76,37,41.3,32.3,76.9
386180,2,<2,960,1829,2,0,0,3,960,0,15,0,47.6032,-122.308,1470,1829,76,37,41.3,32.3,76.9
425000,3,2=<ROOMS<=4,1420,1230,2,0,0,3,940,480,11,0,47.5703,-122.288,1400,1230,76,37,41.3,32.3,76.9
720000,4,2=<ROOMS<=4,3276,10801,2,0,0,3,3276,0,12,0,47.4585,-122.361,2010,11656,76,37,41.3,32.3,76.9
1054690,4,2=<ROOMS<=4,3390,3979,2,0,0,3,2610,780,6,0,47.6482,-122.408,3350,4165,76,37,41.3,32.3,76.9
562000,2,2=<ROOMS<=4,1300,1314,3,0,0,3,1300,0,12,0,47.6536,-122.356,1300,1312,76,37,41.3,32.3,76.9
349000,2,<2,1250,1208,2,0,0,3,1040,210,13,0,47.6004,-122.299,1250,1656,76,37,41.3,32.3,76.9
479950,2,2=<ROOMS<=4,1360,1336,3,0,0,3,1360,0,12,0,47.6714,-122.392,1280,1295,76,37,41.3,32.3,76.9
290750,3,2=<ROOMS<=4,1270,865,2,0,0,3,1080,190,12,0,47.5351,-122.279,1630,7752,76,37,41.3,32.3,76.9
689950,4,2=<ROOMS<=4,2520,8433,2,0,0,3,2520,0,6,0,47.7214,-122.289,1890,7772,76,37,41.3,32.3,76.9
425000,2,2=<ROOMS<=4,1340,1263,3,0,0,3,1340,0,12,0,47.6788,-122.388,1510,1260,76,37,41.3,32.3,76.9
657000,2,2=<ROOMS<=4,1570,1281,3,0,0,3,1570,0,6,0,47.6741,-122.384,1570,2500,76,37,41.3,32.3,76.9
532000,3,2=<ROOMS<=4,2260,2050,2,0,0,3,1170,1090,10,0,47.566,-122.29,2130,3082,76,37,41.3,32.3,76.9
291000,2,<2,840,863,3,0,0,3,840,0,12,0,47.6974,-122.349,1110,1190,76,37,41.3,32.3,76.9
675000,3,2=<ROOMS<=4,1720,1330,2,0,0,3,1030,690,16,0,47.62,-122.309,1720,1520,76,37,41.3,32.3,76.9
885000,3,2=<ROOMS<=4,2940,6500,3,0,0,3,2940,0,6,0,47.5482,-122.388,1680,6500,76,37,41.3,32.3,76.9
345000,2,2=<ROOMS<=4,1110,1290,3,0,0,3,1110,0,14,0,47.6968,-122.34,1360,1251,76,37,41.3,32.3,76.9
522500,2,2=<ROOMS<=4,1430,1210,2,0,0,3,1340,90,15,0,47.6765,-122.301,1430,1016,76,37,41.3,32.3,76.9
543000,3,2=<ROOMS<=4,1240,949,3,0,0,3,1240,0,12,0,47.6488,-122.334,1310,1140,76,37,41.3,32.3,76.9
673000,4,2=<ROOMS<=4,2580,2875,2,0,0,3,2580,0,5,0,47.5674,-122.392,1290,5750,76,37,41.3,32.3,76.9
1375000,5,2=<ROOMS<=4,3330,5042,2,0,2,3,2470,860,6,0,47.6497,-122.339,1780,3990,76,37,41.3,32.3,76.9
489000,3,2=<ROOMS<=4,1500,1249,2,0,0,3,1240,260,16,0,47.6727,-122.373,1440,1850,76,37,41.3,32.3,76.9
299000,2,<2,830,1276,2,0,0,3,830,0,15,0,47.6175,-122.297,1540,1484,76,37,41.3,32.3,76.9
660000,3,2=<ROOMS<=4,1570,1680,3,0,0,3,1570,0,6,0,47.6585,-122.348,1290,1870,76,37,41.3,32.3,76.9
301500,2,<2,830,1333,2,0,0,3,830,0,15,0,47.5506,-122.381,1120,4822,76,37,41.3,32.3,76.9
379900,2,<2,1240,1331,2,0,0,3,1050,190,13,0,47.5959,-122.298,1250,1431,76,37,41.3,32.3,76.9
335000,3,2=<ROOMS<=4,1090,1139,2,0,0,3,960,130,11,0,47.5664,-122.369,1400,1348,76,37,41.3,32.3,76.9
2250000,3,2=<ROOMS<=4,3890,3452,2,0,0,3,2890,1000,14,0,47.626,-122.323,2860,2199,76,37,41.3,32.3,76.9
1205000,4,2=<ROOMS<=4,3590,5335,2,0,2,3,3140,450,14,0,47.6762,-122.267,2100,6250,76,37,41.3,32.3,76.9
645000,3,2=<ROOMS<=4,1640,1023,3,0,0,3,1640,0,6,0,47.6636,-122.319,1720,1960,76,37,41.3,32.3,76.9
390000,2,<2,962,1992,2,0,0,3,962,0,8,0,47.6911,-122.313,1130,1992,76,37,41.3,32.3,76.9
580000,3,2=<ROOMS<=4,1620,1171,3,0,4,3,1470,150,12,0,47.6681,-122.355,1620,1505,76,37,41.3,32.3,76.9
540000,3,2=<ROOMS<=4,1580,1972,2.5,0,2,3,1180,400,13,0,47.5903,-122.386,1500,1908,76,37,41.3,32.3,76.9
399000,3,2=<ROOMS<=4,1430,1250,3,0,0,3,1430,0,13,0,47.6904,-122.342,1360,1269,76,37,41.3,32.3,76.9
445000,3,2=<ROOMS<=4,1550,930,2,0,0,3,1060,490,14,0,47.5857,-122.314,1550,1301,76,37,41.3,32.3,76.9
362500,3,2=<ROOMS<=4,1800,2700,2,0,0,3,1800,0,9,0,47.5458,-122.369,1380,1200,76,37,41.3,32.3,76.9
414950,3,2=<ROOMS<=4,1570,1551,3,0,0,3,1570,0,12,0,47.6961,-122.341,1570,1705,76,37,41.3,32.3,76.9
550000,5,2=<ROOMS<=4,2780,9272,2,0,0,3,2780,0,6,0,47.5168,-122.378,1150,8460,76,37,41.3,32.3,76.9
1050000,4,4<ROOMS<=6,3720,5750,2,0,2,3,2960,760,14,0,47.5632,-122.399,2550,5750,76,37,41.3,32.3,76.9
655000,2,2=<ROOMS<=4,1460,1851,2,0,0,3,1180,280,6,0,47.6461,-122.362,1800,4269,76,37,41.3,32.3,76.9
385000,3,2=<ROOMS<=4,1370,1540,2,0,0,3,1100,270,14,0,47.5638,-122.388,1370,915,76,37,41.3,32.3,76.9
729999,6,4<ROOMS<=6,3600,6110,2,0,0,3,2510,1090,8,0,47.5687,-122.291,1360,5800,76,37,41.3,32.3,76.9
523950,3,2=<ROOMS<=4,1420,1282,3,0,0,3,1420,0,14,0,47.6533,-122.346,1530,1280,76,37,41.3,32.3,76.9
369000,2,2=<ROOMS<=4,980,895,2,0,0,3,670,310,11,0,47.5874,-122.386,980,899,76,37,41.3,32.3,76.9
395000,2,2=<ROOMS<=4,1350,1493,2,0,0,3,1050,300,13,0,47.5421,-122.388,1250,1202,76,37,41.3,32.3,76.9
455000,3,<2,1320,1014,3,0,0,3,1320,0,5,0,47.6047,-122.305,1380,1495,76,37,41.3,32.3,76.9
449950,3,2=<ROOMS<=4,1540,1270,3,0,0,3,1540,0,6,0,47.6935,-122.341,1230,1454,76,37,41.3,32.3,76.9
364000,3,2=<ROOMS<=4,1800,2790,2,0,0,3,1800,0,9,0,47.5455,-122.371,1580,2036,76,37,41.3,32.3,76.9
299950,3,2=<ROOMS<=4,1320,3150,2,0,0,3,1320,0,15,0,47.5328,-122.282,1390,1725,76,37,41.3,32.3,76.9
388000,3,2=<ROOMS<=4,1370,915,2,0,0,3,1100,270,14,0,47.5639,-122.388,1370,1146,76,37,41.3,32.3,76.9
730000,3,2=<ROOMS<=4,1860,1290,2,0,0,3,1240,620,10,0,47.6179,-122.301,1710,1525,76,37,41.3,32.3,76.9
436110,3,2=<ROOMS<=4,1770,1235,3,0,0,3,1600,170,13,0,47.6965,-122.342,1680,1203,76,37,41.3,32.3,76.9
449950,4,2=<ROOMS<=4,2420,5244,2,0,0,3,2420,0,13,0,47.4729,-122.35,1400,5250,76,37,41.3,32.3,76.9
379900,3,2=<ROOMS<=4,1800,2791,2,0,0,3,1800,0,9,0,47.5442,-122.371,1580,2617,76,37,41.3,32.3,76.9
484950,3,2=<ROOMS<=4,1590,926,3,0,0,3,1590,0,6,0,47.5402,-122.387,1640,1321,76,37,41.3,32.3,76.9
649000,3,2=<ROOMS<=4,1530,1442,3,0,0,3,1530,0,5,0,47.6692,-122.372,1620,1456,76,37,41.3,32.3,76.9
415000,3,<2,1270,1483,3,0,0,3,1270,0,13,0,47.6987,-122.317,1270,1413,76,37,41.3,32.3,76.9
979000,3,2=<ROOMS<=4,2690,4047,3,0,0,3,2690,0,6,0,47.6797,-122.385,2040,5000,76,37,41.3,32.3,76.9
589500,3,2=<ROOMS<=4,2310,3075,2,0,0,3,1730,580,15,0,47.5644,-122.383,2310,3075,76,37,41.3,32.3,76.9
437000,2,2=<ROOMS<=4,1460,1452,2,0,0,3,1140,320,13,0,47.5224,-122.39,1460,1452,76,37,41.3,32.3,76.9
622500,2,<2,1510,851,3,0,0,3,1420,90,7,0,47.6536,-122.358,1300,1338,76,37,41.3,32.3,76.9
515000,3,2=<ROOMS<=4,1360,1419,2,0,0,3,1040,320,13,0,47.6697,-122.371,1560,1977,76,37,41.3,32.3,76.9
310000,1,<2,1120,912,3,0,0,3,1120,0,9,0,47.5924,-122.299,1380,3200,76,37,41.3,32.3,76.9
545000,3,2=<ROOMS<=4,1740,1279,3,0,0,3,1740,0,12,0,47.589,-122.387,1740,1280,76,37,41.3,32.3,76.9
380000,3,2=<ROOMS<=4,1550,1485,3,0,0,3,1550,0,9,0,47.6989,-122.346,1550,1480,76,37,41.3,32.3,76.9
615000,3,2=<ROOMS<=4,1760,1146,3,0,0,3,1760,0,6,0,47.6073,-122.304,1346,3472,76,37,41.3,32.3,76.9
622000,3,2=<ROOMS<=4,1690,1765,2,0,0,3,1370,320,14,0,47.6536,-122.34,1690,1694,76,37,41.3,32.3,76.9
598950,3,2=<ROOMS<=4,1480,1531,3,0,0,3,1480,0,6,0,47.669,-122.402,1530,1321,76,37,41.3,32.3,76.9
1262000,2,2=<ROOMS<=4,2210,3917,2,0,0,3,1500,710,12,0,47.6166,-122.291,1720,3933,76,37,41.3,32.3,76.9
390000,3,2=<ROOMS<=4,1310,1254,2,0,0,3,850,460,13,0,47.5622,-122.384,1310,1372,76,37,41.3,32.3,76.9
398000,3,2=<ROOMS<=4,1720,1715,2,0,0,3,1240,480,16,0,47.5481,-122.384,1610,1626,76,37,41.3,32.3,76.9
455000,2,2=<ROOMS<=4,1350,1209,3,0,0,3,1350,0,7,0,47.649,-122.383,1310,982,76,37,41.3,32.3,76.9
452950,3,2=<ROOMS<=4,1150,1194,2,0,0,3,1020,130,14,0,47.6684,-122.365,1450,1714,76,37,41.3,32.3,76.9
360000,2,<2,880,1165,2,0,0,3,880,0,15,0,47.6192,-122.297,1640,3825,76,37,41.3,32.3,76.9
1595000,4,4<ROOMS<=6,4645,7757,2,0,0,3,3855,790,14,0,47.6248,-122.29,2150,6970,76,37,41.3,32.3,76.9
440000,3,<2,1270,1443,3,0,0,3,1270,0,13,0,47.699,-122.317,1270,1413,76,37,41.3,32.3,76.9
360000,2,2=<ROOMS<=4,1233,1244,2,0,0,3,963,270,13,0,47.5533,-122.381,1230,1300,76,37,41.3,32.3,76.9
515000,3,2=<ROOMS<=4,1560,1020,3,0,0,3,1560,0,6,0,47.605,-122.304,1560,1728,76,37,41.3,32.3,76.9
541000,3,<2,1630,1166,2,0,0,3,1020,610,7,0,47.6646,-122.367,1420,1670,76,37,41.3,32.3,76.9
455000,4,2=<ROOMS<=4,2090,4400,2,0,0,3,2090,0,9,0,47.5403,-122.286,2090,3430,76,37,41.3,32.3,76.9
342500,2,<2,1320,826,2,0,0,3,1100,220,12,0,47.5879,-122.304,1340,1213,76,37,41.3,32.3,76.9
443000,3,2=<ROOMS<=4,1780,2778,2,0,0,3,1530,250,13,0,47.5487,-122.372,1380,1998,76,37,41.3,32.3,76.9
840000,2,2=<ROOMS<=4,1680,975,3,0,0,3,1680,0,11,0,47.6321,-122.361,1680,977,76,37,41.3,32.3,76.9
950000,3,2=<ROOMS<=4,2280,2296,3,0,0,3,1890,390,7,0,47.6256,-122.299,1390,4000,76,37,41.3,32.3,76.9
305000,3,2=<ROOMS<=4,1290,1112,3,0,0,3,1290,0,12,0,47.7282,-122.296,1230,9000,76,37,41.3,32.3,76.9
268500,3,2=<ROOMS<=4,1140,977,2,0,0,3,850,290,12,0,47.5439,-122.375,1140,976,76,37,41.3,32.3,76.9
631625,4,2=<ROOMS<=4,2440,6651,2,0,0,3,2440,0,6,0,47.6971,-122.371,1350,7653,76,37,41.3,32.3,76.9
850000,2,2=<ROOMS<=4,1611,2210,2,0,2,3,1611,0,15,0,47.6291,-122.347,2070,2182,76,37,41.3,32.3,76.9
988500,3,2=<ROOMS<=4,2015,16807,2,1,4,3,2015,0,13,0,47.45,-122.377,1780,12310,76,37,41.3,32.3,76.9
459000,2,2=<ROOMS<=4,1240,1249,3,0,0,3,1240,0,14,0,47.6718,-122.386,1240,2500,76,37,41.3,32.3,76.9
358000,3,2=<ROOMS<=4,1410,1442,3,0,0,3,1360,50,14,0,47.7183,-122.317,1500,1200,76,37,41.3,32.3,76.9
495000,2,2=<ROOMS<=4,1160,1010,2,0,0,3,1000,160,14,0,47.6207,-122.301,1200,1170,76,37,41.3,32.3,76.9
479000,2,2=<ROOMS<=4,1330,1380,2,0,0,3,1060,270,15,0,47.577,-122.41,1580,4802,76,37,41.3,32.3,76.9
1465000,4,2=<ROOMS<=4,2800,4000,2,0,0,3,2800,0,9,0,47.6695,-122.339,1770,4200,76,37,41.3,32.3,76.9
897000,4,2=<ROOMS<=4,2820,6120,2,0,0,3,2820,0,6,0,47.6911,-122.293,1510,6120,76,37,41.3,32.3,76.9
685000,3,2=<ROOMS<=4,1710,1193,2,0,0,3,1140,570,6,0,47.6173,-122.31,1510,1193,76,37,41.3,32.3,76.9
619000,3,2=<ROOMS<=4,1650,946,3,0,0,3,1650,0,6,0,47.6536,-122.354,1570,1283,76,37,41.3,32.3,76.9
439108,2,<2,1130,1340,2,0,0,3,910,220,12,0,47.5761,-122.41,1310,1340,76,37,41.3,32.3,76.9
377000,2,<2,1000,1251,2,0,0,3,930,70,14,0,47.6529,-122.384,1420,1187,76,37,41.3,32.3,76.9
649950,4,2=<ROOMS<=4,2440,3012,3,0,1,3,2440,0,15,0,47.6923,-122.392,1860,4650,76,37,41.3,32.3,76.9
445000,3,2=<ROOMS<=4,1260,1102,3,0,0,3,1260,0,13,0,47.675,-122.387,1320,2500,76,37,41.3,32.3,76.9
605000,3,2=<ROOMS<=4,1660,1692,3,0,0,3,1610,50,15,0,47.6801,-122.322,1210,1230,76,37,41.3,32.3,76.9
475000,3,2=<ROOMS<=4,1190,1137,2,0,0,3,960,230,21,0,47.677,-122.325,1190,1080,76,37,41.3,32.3,76.9
399000,3,2=<ROOMS<=4,1520,1884,3,0,0,3,1520,0,11,0,47.7176,-122.284,1360,1939,76,37,41.3,32.3,76.9
718000,5,2=<ROOMS<=4,3250,8100,2,0,0,3,3250,0,6,0,47.7133,-122.311,1270,8100,76,37,41.3,32.3,76.9
1400000,4,2=<ROOMS<=4,4700,9160,1,0,4,3,2520,2180,15,0,47.5744,-122.406,2240,8700,76,37,41.3,32.3,76.9
341000,3,2=<ROOMS<=4,1480,1663,2,0,0,3,1180,300,8,0,47.5443,-122.375,1380,1537,76,37,41.3,32.3,76.9
759000,3,2=<ROOMS<=4,1640,1873,3,0,0,3,1640,0,6,0,47.6196,-122.297,1640,3920,76,37,41.3,32.3,76.9
547500,3,2=<ROOMS<=4,1650,2262,3,0,0,3,1650,0,10,0,47.6823,-122.347,1620,3166,76,37,41.3,32.3,76.9
358000,2,2=<ROOMS<=4,1278,987,2,0,0,3,1002,276,13,0,47.5532,-122.381,1220,1287,76,37,41.3,32.3,76.9
412000,3,2=<ROOMS<=4,1200,813,3,0,0,3,1200,0,10,0,47.5894,-122.315,1750,4365,76,37,41.3,32.3,76.9
245000,2,<2,690,1058,2,0,0,3,690,0,15,0,47.6951,-122.343,690,1058,76,37,41.3,32.3,76.9
321000,3,2=<ROOMS<=4,1347,1292,3,0,0,3,1347,0,10,0,47.7306,-122.291,1480,1865,76,37,41.3,32.3,76.9
290000,1,<2,740,1284,1,0,0,4,740,0,92,0,47.6741,-122.406,1430,3988,76,37,41.3,32.3,76.9
445000,2,2=<ROOMS<=4,1200,1137,3,0,0,3,1200,0,13,0,47.6715,-122.392,1280,1295,76,37,41.3,32.3,76.9
429900,3,2=<ROOMS<=4,1490,1286,3,0,0,3,1490,0,6,0,47.57,-122.288,1420,1230,76,37,41.3,32.3,76.9
459000,3,2=<ROOMS<=4,1480,800,2,0,0,3,1000,480,6,0,47.5492,-122.387,1480,886,76,37,41.3,32.3,76.9
566950,3,2=<ROOMS<=4,1730,1902,3,0,0,3,1730,0,6,0,47.6944,-122.377,1830,1804,76,37,41.3,32.3,76.9
343000,3,2=<ROOMS<=4,1130,1449,3,0,0,3,1130,0,15,0,47.6968,-122.348,1130,1200,76,37,41.3,32.3,76.9
555000,2,<2,1190,1361,2,0,0,3,1190,0,13,0,47.6161,-122.302,1280,3360,76,37,41.3,32.3,76.9
450000,3,2=<ROOMS<=4,1810,914,3,0,0,3,1380,430,12,0,47.5732,-122.387,1810,914,76,37,41.3,32.3,76.9
527500,3,2=<ROOMS<=4,1380,1389,3,0,0,3,1380,0,12,0,47.6427,-122.327,1380,1249,76,37,41.3,32.3,76.9
384000,3,2=<ROOMS<=4,1430,800,2,0,0,3,1140,290,9,0,47.5477,-122.388,1430,1387,76,37,41.3,32.3,76.9
455000,2,<2,910,966,2,0,0,3,820,90,14,0,47.627,-122.361,2740,6400,76,37,41.3,32.3,76.9
1280000,4,2=<ROOMS<=4,3080,4120,2,0,0,3,2380,700,6,0,47.6845,-122.359,1410,4120,76,37,41.3,32.3,76.9
975000,3,2=<ROOMS<=4,1660,1344,3,0,0,3,1660,0,12,0,47.644,-122.327,1750,2040,76,37,41.3,32.3,76.9
539000,3,2=<ROOMS<=4,1280,1187,2,0,0,3,1080,200,12,0,47.6651,-122.368,1280,1681,76,37,41.3,32.3,76.9
650000,3,2=<ROOMS<=4,1480,2159,3,0,0,3,1480,0,13,0,47.6533,-122.341,1480,1554,76,37,41.3,32.3,76.9
675000,3,2=<ROOMS<=4,1300,1590,2,0,0,3,1100,200,6,0,47.6384,-122.343,1070,1223,76,37,41.3,32.3,76.9
475000,3,2=<ROOMS<=4,1380,1621,2,0,0,3,1140,240,13,0,47.678,-122.375,1460,1403,76,37,41.3,32.3,76.9
769900,4,2=<ROOMS<=4,2730,3047,2,0,0,3,2400,330,14,0,47.5797,-122.391,1980,4600,76,37,41.3,32.3,76.9
635000,3,2=<ROOMS<=4,1570,1433,3,0,0,3,1570,0,10,0,47.6858,-122.336,1570,2652,76,37,41.3,32.3,76.9
524000,3,2=<ROOMS<=4,1370,1007,3,0,0,3,1330,40,11,0,47.6682,-122.361,1570,1635,76,37,41.3,32.3,76.9
650000,3,2=<ROOMS<=4,1494,1262,3,0,0,3,1494,0,9,0,47.6826,-122.324,1494,1264,76,37,41.3,32.3,76.9
1035290,4,2=<ROOMS<=4,2830,5932,2,0,0,3,2830,0,6,0,47.6479,-122.408,2840,5593,76,37,41.3,32.3,76.9
599000,3,<2,1650,1180,3,0,0,3,1650,0,6,0,47.6638,-122.319,1650,1960,76,37,41.3,32.3,76.9
478000,3,2=<ROOMS<=4,1430,1348,2,0,0,3,1160,270,12,0,47.6743,-122.374,1160,1265,76,37,41.3,32.3,76.9
659000,2,2=<ROOMS<=4,1450,1213,2,0,0,3,1110,340,5,0,47.6692,-122.372,1620,1456,76,37,41.3,32.3,76.9
389000,3,2=<ROOMS<=4,1350,874,3,0,0,3,1270,80,14,0,47.5491,-122.387,1350,886,76,37,41.3,32.3,76.9
399950,2,<2,710,1131,2,0,0,4,710,0,77,0,47.6413,-122.329,1370,1173,76,37,41.3,32.3,76.9
667000,3,<2,1370,1921,3,0,0,3,1370,0,13,0,47.6595,-122.351,1370,4000,76,37,41.3,32.3,76.9
368000,3,2=<ROOMS<=4,1370,1350,2,0,0,3,1010,360,13,0,47.5534,-122.382,1450,6000,76,37,41.3,32.3,76.9
399950,3,2=<ROOMS<=4,1860,2875,2,0,0,3,1710,150,11,0,47.5511,-122.373,1350,4830,76,37,41.3,32.3,76.9
547500,3,2=<ROOMS<=4,1720,1977,2,0,0,3,1360,360,13,0,47.6127,-122.299,1720,3420,76,37,41.3,32.3,76.9
329900,2,2=<ROOMS<=4,980,1021,3,0,0,3,980,0,12,0,47.6844,-122.387,980,1023,76,37,41.3,32.3,76.9
436000,3,2=<ROOMS<=4,1150,1193,2,0,0,3,1020,130,14,0,47.6684,-122.365,1450,1640,76,37,41.3,32.3,76.9
320000,3,2=<ROOMS<=4,1820,1855,2,0,0,3,1570,250,12,0,47.4643,-122.346,1470,6900,76,37,41.3,32.3,76.9
375000,3,2=<ROOMS<=4,1580,3825,2,0,0,3,1580,0,9,0,47.5458,-122.369,1380,1500,76,37,41.3,32.3,76.9
407000,2,2=<ROOMS<=4,1340,999,2,0,0,3,940,400,12,0,47.5655,-122.386,1470,1436,76,37,41.3,32.3,76.9
290000,2,<2,1076,1060,3,0,0,3,1076,0,14,0,47.7167,-122.298,1076,1060,76,37,41.3,32.3,76.9
399000,3,2=<ROOMS<=4,1680,1478,2,0,0,3,1360,320,11,0,47.5674,-122.369,1530,2753,76,37,41.3,32.3,76.9
439990,3,2=<ROOMS<=4,1930,1348,2,0,0,3,1300,630,15,0,47.6513,-122.384,1630,6000,76,37,41.3,32.3,76.9
635000,4,2=<ROOMS<=4,2880,3091,2,0,0,3,1940,940,6,0,47.5711,-122.286,1560,4080,76,37,41.3,32.3,76.9
437500,2,<2,1210,1232,3,0,0,3,1210,0,13,0,47.6712,-122.39,1330,1174,76,37,41.3,32.3,76.9
919204,4,2=<ROOMS<=4,3760,5000,2,0,0,3,2860,900,6,0,47.6826,-122.394,1340,5000,76,37,41.3,32.3,76.9
675000,3,2=<ROOMS<=4,1510,2064,2,0,0,3,1220,290,12,0,47.6398,-122.345,1670,2594,76,37,41.3,32.3,76.9
252000,3,2=<ROOMS<=4,1670,4020,2,0,0,3,1670,0,11,0,47.53,-122.268,1670,4020,76,37,41.3,32.3,76.9
552000,3,2=<ROOMS<=4,1280,1920,3,0,0,3,1280,0,11,0,47.6621,-122.324,1450,1900,76,37,41.3,32.3,76.9
548000,2,2=<ROOMS<=4,1370,1878,3,0,0,3,1370,0,16,0,47.6721,-122.387,1280,1878,76,37,41.3,32.3,76.9
629000,3,2=<ROOMS<=4,2160,1912,2,0,0,3,1970,190,6,0,47.5642,-122.292,1810,2653,76,37,41.3,32.3,76.9
1010000,4,2=<ROOMS<=4,3130,5000,3,0,0,3,3130,0,6,0,47.5656,-122.403,1950,5152,76,37,41.3,32.3,76.9
345000,3,<2,1420,1192,2,0,0,3,1140,280,12,0,47.5881,-122.304,1340,1213,76,37,41.3,32.3,76.9
